url,date,publication
https://www.wsj.com/us-news/amtrak-faces-more-delays-rolling-out-new-trains-3228327a,2025-12-22 23:59:00+00:00,wsj
https://www.forbes.com/sites/olliebarder/2025/12/22/perfect-blue-4k-blu-ray-review-still-a-mind-bending-masterpiece/,2025-12-22 23:48:07+00:00,forbes
https://www.forbes.com/sites/christinecarter/2025/12/22/midcareer-anxiety-is-peaking-millennial-women-are-recalibrating/,2025-12-22 23:48:02+00:00,forbes
https://www.forbes.com/sites/danidiplacido/2025/12/22/social-media-reacts-to-the-defeat-of-andrew-tate-to-chase-demoor/,2025-12-22 23:47:00+00:00,forbes
https://www.nytimes.com/athletic/6899422/2025/12/22/nico-iamaleava-ucla-quarterback-transfer-portal/,2025-12-22 23:45:30+00:00,nytimes
https://www.nytimes.com/2025/12/22/well/fda-approves-wegovy-weight-loss-pill.html,2025-12-22 23:45:09+00:00,nytimes
https://www.nytimes.com/2025/12/22/us/trump-boasberg-alien-enemies-act-venezuela.html,2025-12-22 23:44:38+00:00,nytimes
https://www.bloomberg.com/news/articles/2025-12-22/gold-climbs-to-record-on-us-rate-cut-bets-and-geopolitical-risk,2025-12-22 23:36:52.189000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2025-12-22/latest-oil-market-news-and-analysis-for-dec-23,2025-12-22 23:31:18.209000+00:00,bloomberg
https://www.bloomberg.com/news/articles/2025-12-22/huawei-s-maextro-tops-china-s-luxury-car-market-beating-porsche-mercedes-bmw,2025-12-22 23:30:00+00:00,bloomberg
https://www.forbes.com/sites/antoniopequenoiv/2025/12/22/fda-approves-pill-version-of-novo-nordisks-wegovy-a-first-for-glp-1s/,2025-12-22 23:29:12+00:00,forbes
https://www.wsj.com/opinion/imagine-if-americans-had-time-to-get-to-know-harris-and-walz-4e814bf7,2025-12-22 23:25:00+00:00,wsj
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-12-22-2025/card/novo-nordisk-weight-loss-pill-gets-approval-Nx08sgSkYnEuAXVK1KwQ,2025-12-22 23:24:47+00:00,wsj
https://www.forbes.com/sites/keelycatwells/2025/12/22/why-many-disabled-employees-learn-to-hide-at-work/,2025-12-22 23:22:38+00:00,forbes
https://www.bloomberg.com/news/articles/2025-12-22/trump-administration-investigates-brown-after-deadly-shooting,2025-12-22 23:20:29.165000+00:00,bloomberg
https://www.nytimes.com/2025/12/22/us/dji-drones-china-barred-us.html,2025-12-22 23:20:15+00:00,nytimes
https://www.bloomberg.com/news/articles/2025-12-22/trump-says-we-have-to-have-greenland-after-appointing-envoy,2025-12-22 23:13:33.269000+00:00,bloomberg
https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-12-22-2025/card/a-look-at-what-charlie-javice-charged-jpmorgan-in-legal-bills-6TaHRaw9sXKVat1G0n6Y,2025-12-22 23:12:09+00:00,wsj
https://www.bloomberg.com/news/newsletters/2025-12-22/the-latest-way-to-lessen-the-tax-bite-evening-briefing-americas,2025-12-22 23:11:13.463000+00:00,bloomberg
https://www.wsj.com/arts-culture/fine-art/20-years-of-masterpiece-d175be00,2025-12-22 23:08:00+00:00,wsj
https://www.nytimes.com/2025/12/22/climate/trump-loosens-protections-greater-sage-grouse.html,2025-12-22 23:07:20+00:00,nytimes
https://www.bloomberg.com/news/articles/2025-12-22/bari-weiss-pulls-60-minutes-story-in-latest-cbs-controversy,2025-12-22 23:07:06.758000+00:00,bloomberg
https://www.wsj.com/opinion/carmen-lau-china-embassy-london-u-k-hong-kong-c170e10b,2025-12-22 23:07:00+00:00,wsj
https://www.wsj.com/opinion/donald-trump-kennedy-center-rebranding-congress-8a6c53af,2025-12-22 23:06:00+00:00,wsj
https://www.bloomberg.com/news/articles/2025-12-22/trump-says-terrible-epstein-files-are-tarnishing-reputations,2025-12-22 23:05:40.508000+00:00,bloomberg
